product_id,sku_code,product_name,brand,category,packaging_type,volume_ml,alcohol_percentage,launch_date,product_status
2823,SKU02823,Birra Moretti 305ml,Heineken,Beer,Bottle,331,2.86,2024-12-28,Active
2824,SKU02824,Amstel 687ml,Desperados,Cider,Bottle,274,7.12,2024-04-17,Active
2825,SKU02825,Tiger 292ml,Heineken,Beer,Bottle,285,1.47,2021-02-15,Active
2826,SKU02826,Birra Moretti 649ml,Amstel,Non-Alcoholic,Keg,380,7.3,2024-04-27,Discontinued
2827,SKU02827,Heineken 645ml,Tiger,Cider,Bottle,302,9.62,2023-02-10,Discontinued
2828,SKU02828,Heineken 360ml,Amstel,Cider,Keg,486,9.93,2024-05-09,Discontinued
2829,SKU02829,Amstel 527ml,Tiger,Beer,Keg,291,6.7,2023-04-23,Discontinued
2830,SKU02830,Heineken 287ml,Tiger,Non-Alcoholic,Can,590,0.66,2025-07-27,Active
2831,SKU02831,Heineken 552ml,Amstel,Cider,Can,392,0.89,2025-11-15,Active
2832,SKU02832,Heineken 634ml,Tiger,Non-Alcoholic,Can,524,8.71,2023-12-19,Discontinued
2833,SKU02833,Heineken 368ml,Desperados,Cider,Keg,541,3.33,2023-05-09,Discontinued
2834,SKU02834,Desperados 379ml,Desperados,Beer,Can,441,8.28,2025-06-08,Active
2835,SKU02835,Heineken 358ml,Desperados,Beer,Keg,270,1.91,2024-02-22,Active
2836,SKU02836,Tiger 320ml,Birra Moretti,Non-Alcoholic,Keg,491,8.74,2023-08-17,Active
2837,SKU02837,Birra Moretti 449ml,Desperados,Beer,Can,695,5.27,2023-03-22,Active
2838,SKU02838,Birra Moretti 504ml,Heineken,Beer,Bottle,371,8.82,2024-03-17,Discontinued
2839,SKU02839,Amstel 543ml,Amstel,Non-Alcoholic,Keg,584,9.64,2024-01-18,Active
2840,SKU02840,Amstel 466ml,Amstel,Beer,Bottle,331,3.46,2023-10-12,Active
2841,SKU02841,Birra Moretti 583ml,Amstel,Cider,Can,292,7.69,2021-04-12,Discontinued
2842,SKU02842,Desperados 472ml,Amstel,Cider,Bottle,422,5.96,2022-03-17,Discontinued
2843,SKU02843,Tiger 479ml,Desperados,Beer,Can,545,4.67,2024-08-03,Discontinued
2844,SKU02844,Desperados 306ml,Birra Moretti,Non-Alcoholic,Bottle,256,8.91,2023-09-08,Discontinued
2845,SKU02845,Birra Moretti 402ml,Amstel,Cider,Can,352,4.55,2025-05-01,Discontinued
2846,SKU02846,Tiger 407ml,Birra Moretti,Beer,Can,257,2.85,2022-02-18,Discontinued
2847,SKU02847,Heineken 596ml,Desperados,Non-Alcoholic,Keg,388,3.58,2023-06-03,Discontinued
2848,SKU02848,Desperados 285ml,Amstel,Cider,Can,363,0.93,2023-04-30,Discontinued
2849,SKU02849,Amstel 283ml,Heineken,Beer,Can,391,1.47,2024-12-20,Active
2850,SKU02850,Desperados 333ml,Desperados,Non-Alcoholic,Bottle,305,7.36,2023-09-08,Active
2851,SKU02851,Heineken 378ml,Birra Moretti,Beer,Can,316,0.78,2024-05-24,Active
2852,SKU02852,Heineken 419ml,Heineken,Beer,Keg,681,4.91,2022-02-27,Active
2853,SKU02853,Desperados 293ml,Birra Moretti,Beer,Can,594,1.83,2021-04-24,Active
2854,SKU02854,Birra Moretti 689ml,Heineken,Beer,Can,688,1.2,2023-09-17,Active
2855,SKU02855,Tiger 347ml,Amstel,Beer,Keg,376,6.21,2022-04-21,Active
2856,SKU02856,Amstel 661ml,Heineken,Cider,Bottle,382,2.25,2023-07-19,Discontinued
2857,SKU02857,Birra Moretti 419ml,Heineken,Non-Alcoholic,Keg,513,8.58,2022-03-21,Discontinued
2858,SKU02858,Heineken 480ml,Heineken,Non-Alcoholic,Bottle,599,1.94,2025-10-20,Active
2859,SKU02859,Amstel 507ml,Amstel,Non-Alcoholic,Bottle,504,7.92,2021-11-07,Discontinued
2860,SKU02860,Amstel 409ml,Desperados,Beer,Keg,266,3.68,2024-02-19,Active
2861,SKU02861,Desperados 286ml,Tiger,Non-Alcoholic,Bottle,253,3.65,2022-06-13,Discontinued
2862,SKU02862,Tiger 567ml,Tiger,Cider,Keg,485,6.71,2024-03-23,Discontinued
2863,SKU02863,Amstel 458ml,Birra Moretti,Cider,Keg,698,4.76,2021-01-15,Active
2864,SKU02864,Tiger 378ml,Amstel,Cider,Keg,376,9.94,2023-08-30,Discontinued
2865,SKU02865,Amstel 685ml,Birra Moretti,Cider,Keg,454,7.34,2022-11-19,Discontinued
2866,SKU02866,Heineken 409ml,Desperados,Non-Alcoholic,Keg,632,8.67,2025-02-22,Active
2867,SKU02867,Amstel 527ml,Birra Moretti,Non-Alcoholic,Bottle,538,6.13,2023-10-28,Discontinued
2868,SKU02868,Birra Moretti 558ml,Tiger,Beer,Keg,276,6.92,2021-03-17,Discontinued
2869,SKU02869,Tiger 651ml,Amstel,Non-Alcoholic,Keg,258,7.4,2025-02-20,Discontinued
2870,SKU02870,Amstel 629ml,Desperados,Beer,Bottle,291,7.68,2023-12-11,Discontinued
2871,SKU02871,Birra Moretti 615ml,Desperados,Cider,Bottle,371,7.73,2022-10-16,Discontinued
2872,SKU02872,Desperados 647ml,Desperados,Cider,Can,450,5.97,2024-11-22,Active
2873,SKU02873,Tiger 464ml,Heineken,Cider,Keg,699,3.38,2025-08-18,Active
2874,SKU02874,Desperados 467ml,Desperados,Beer,Bottle,473,4.78,2022-07-04,Active
2875,SKU02875,Birra Moretti 487ml,Tiger,Cider,Keg,439,6.64,2023-10-22,Active
2876,SKU02876,Heineken 358ml,Tiger,Non-Alcoholic,Bottle,424,9.19,2023-02-13,Active
2877,SKU02877,Birra Moretti 566ml,Tiger,Beer,Can,472,5.5,2023-07-16,Active
2878,SKU02878,Desperados 696ml,Desperados,Non-Alcoholic,Bottle,449,6.1,2022-03-15,Discontinued
2879,SKU02879,Desperados 476ml,Heineken,Non-Alcoholic,Bottle,560,7.95,2023-05-04,Discontinued
2880,SKU02880,Birra Moretti 312ml,Desperados,Cider,Keg,449,8.79,2021-01-11,Active
2881,SKU02881,Heineken 424ml,Amstel,Non-Alcoholic,Keg,403,4.85,2023-03-03,Active
2882,SKU02882,Amstel 580ml,Birra Moretti,Non-Alcoholic,Bottle,268,9.12,2021-04-10,Active
2883,SKU02883,Amstel 613ml,Tiger,Beer,Keg,652,5.73,2021-02-03,Discontinued
2884,SKU02884,Birra Moretti 522ml,Amstel,Beer,Bottle,601,9.8,2024-12-31,Active
2885,SKU02885,Birra Moretti 544ml,Desperados,Non-Alcoholic,Bottle,325,4.99,2025-09-06,Discontinued
2886,SKU02886,Birra Moretti 444ml,Desperados,Cider,Bottle,599,9.15,2021-04-30,Active
2887,SKU02887,Heineken 250ml,Amstel,Beer,Keg,399,1.78,2021-04-08,Active
2888,SKU02888,Desperados 521ml,Tiger,Beer,Bottle,550,4.62,2024-02-28,Active
2889,SKU02889,Birra Moretti 460ml,Amstel,Non-Alcoholic,Bottle,688,4.29,2024-03-14,Discontinued
2890,SKU02890,Heineken 503ml,Desperados,Beer,Keg,507,0.78,2023-05-09,Discontinued
2891,SKU02891,Heineken 458ml,Heineken,Cider,Bottle,535,5.86,2023-09-18,Active
2892,SKU02892,Amstel 290ml,Amstel,Non-Alcoholic,Can,652,5.75,2021-03-19,Discontinued
2893,SKU02893,Desperados 454ml,Tiger,Cider,Bottle,402,4.66,2023-04-06,Active
2894,SKU02894,Desperados 339ml,Amstel,Cider,Can,455,0.46,2023-11-11,Active
2895,SKU02895,Amstel 358ml,Birra Moretti,Cider,Can,663,2.06,2022-01-16,Active
2896,SKU02896,Tiger 266ml,Desperados,Cider,Can,313,1.46,2024-07-29,Discontinued
2897,SKU02897,Desperados 693ml,Amstel,Cider,Can,647,7.98,2024-10-28,Discontinued
2898,SKU02898,Desperados 555ml,Birra Moretti,Beer,Keg,566,8.99,2023-05-11,Active
2899,SKU02899,Birra Moretti 494ml,Heineken,Non-Alcoholic,Can,507,6.74,2024-11-22,Active
2900,SKU02900,Heineken 482ml,Birra Moretti,Non-Alcoholic,Bottle,663,2.96,2025-09-29,Active
2901,SKU02901,Desperados 556ml,Amstel,Non-Alcoholic,Can,513,6.21,2022-08-17,Active
2902,SKU02902,Desperados 290ml,Heineken,Cider,Can,474,2.29,2021-03-25,Discontinued
2903,SKU02903,Tiger 270ml,Birra Moretti,Beer,Keg,350,4.82,2023-05-12,Active
2904,SKU02904,Heineken 367ml,Tiger,Non-Alcoholic,Keg,298,4.58,2024-12-10,Discontinued
2905,SKU02905,Heineken 603ml,Tiger,Beer,Bottle,465,7.4,2023-06-15,Active
2906,SKU02906,Amstel 375ml,Heineken,Non-Alcoholic,Bottle,542,8.18,2023-09-12,Active
2907,SKU02907,Birra Moretti 336ml,Tiger,Beer,Can,687,6.86,2022-05-06,Active
2908,SKU02908,Amstel 645ml,Tiger,Non-Alcoholic,Bottle,580,2.98,2025-04-26,Discontinued
2909,SKU02909,Birra Moretti 400ml,Desperados,Cider,Keg,470,9.83,2022-10-16,Discontinued
2910,SKU02910,Heineken 378ml,Amstel,Non-Alcoholic,Bottle,323,7.9,2022-07-30,Active
2911,SKU02911,Tiger 552ml,Birra Moretti,Non-Alcoholic,Keg,324,7.37,2025-06-08,Discontinued
2912,SKU02912,Amstel 555ml,Birra Moretti,Non-Alcoholic,Can,367,1.02,2021-09-16,Active
2913,SKU02913,Desperados 511ml,Desperados,Cider,Keg,520,5.48,2024-03-22,Active
2914,SKU02914,Birra Moretti 494ml,Heineken,Cider,Bottle,293,1.22,2022-07-21,Discontinued
2915,SKU02915,Tiger 427ml,Desperados,Non-Alcoholic,Bottle,434,8.01,2024-12-10,Discontinued
2916,SKU02916,Amstel 546ml,Tiger,Beer,Can,653,1.74,2023-12-19,Discontinued
2917,SKU02917,Amstel 646ml,Heineken,Beer,Keg,617,4.17,2024-04-02,Discontinued
2918,SKU02918,Birra Moretti 386ml,Amstel,Cider,Can,694,3.92,2025-05-16,Active
2919,SKU02919,Amstel 416ml,Amstel,Non-Alcoholic,Can,313,0.01,2023-03-01,Discontinued
2920,SKU02920,Heineken 650ml,Heineken,Non-Alcoholic,Bottle,314,3.04,2024-04-25,Active
2921,SKU02921,Desperados 377ml,Amstel,Cider,Bottle,384,2.76,2021-10-23,Active
2922,SKU02922,Heineken 437ml,Tiger,Cider,Bottle,461,5.79,2023-10-27,Active
2923,SKU02923,Tiger 291ml,Amstel,Cider,Bottle,286,5.05,2025-10-10,Discontinued
2924,SKU02924,Desperados 476ml,Tiger,Beer,Can,378,0.09,2023-03-20,Active
2925,SKU02925,Heineken 318ml,Birra Moretti,Cider,Bottle,591,6.94,2025-11-13,Active
2926,SKU02926,Amstel 301ml,Amstel,Non-Alcoholic,Can,631,6.75,2021-04-05,Active
2927,SKU02927,Desperados 634ml,Heineken,Cider,Bottle,465,5.94,2022-01-17,Discontinued
2928,SKU02928,Birra Moretti 599ml,Desperados,Cider,Can,443,4.1,2023-06-27,Active
2929,SKU02929,Desperados 501ml,Heineken,Beer,Can,391,2.48,2021-05-19,Active
2930,SKU02930,Birra Moretti 589ml,Desperados,Cider,Can,451,2.16,2024-08-11,Discontinued
2931,SKU02931,Desperados 294ml,Desperados,Cider,Keg,668,4.02,2022-02-23,Active
2932,SKU02932,Desperados 433ml,Heineken,Cider,Bottle,682,1.02,2021-06-04,Discontinued
2933,SKU02933,Desperados 435ml,Birra Moretti,Non-Alcoholic,Can,536,1.02,2021-02-10,Active
2934,SKU02934,Heineken 270ml,Tiger,Non-Alcoholic,Bottle,601,6.19,2022-06-22,Active
2935,SKU02935,Desperados 509ml,Amstel,Cider,Can,673,1.78,2022-12-21,Active
2936,SKU02936,Amstel 505ml,Birra Moretti,Non-Alcoholic,Can,579,1.31,2021-11-01,Discontinued
2937,SKU02937,Tiger 431ml,Amstel,Non-Alcoholic,Can,283,2.08,2021-10-26,Discontinued
2938,SKU02938,Heineken 584ml,Desperados,Cider,Bottle,505,0.27,2022-01-16,Active
2939,SKU02939,Heineken 491ml,Birra Moretti,Non-Alcoholic,Can,404,9.27,2022-04-11,Discontinued
2940,SKU02940,Tiger 393ml,Desperados,Beer,Keg,457,1.76,2021-12-08,Discontinued
2941,SKU02941,Heineken 436ml,Tiger,Beer,Can,494,5.23,2024-05-24,Active
2942,SKU02942,Tiger 515ml,Heineken,Beer,Keg,520,9.15,2024-11-19,Discontinued
2943,SKU02943,Amstel 298ml,Desperados,Non-Alcoholic,Bottle,338,8.78,2021-04-21,Discontinued
2944,SKU02944,Desperados 314ml,Desperados,Cider,Keg,453,8.26,2022-01-10,Discontinued
2945,SKU02945,Tiger 308ml,Birra Moretti,Beer,Can,669,8.86,2024-05-09,Discontinued
2946,SKU02946,Amstel 689ml,Tiger,Beer,Keg,500,9.61,2021-05-06,Discontinued
2947,SKU02947,Amstel 432ml,Tiger,Beer,Bottle,330,1.28,2021-04-15,Active
2948,SKU02948,Amstel 427ml,Heineken,Beer,Keg,292,9.9,2021-06-19,Active
2949,SKU02949,Desperados 599ml,Desperados,Cider,Can,280,8.39,2021-10-23,Active
2950,SKU02950,Amstel 318ml,Heineken,Cider,Can,557,1.67,2024-08-01,Active
2951,SKU02951,Desperados 474ml,Tiger,Non-Alcoholic,Can,516,7.85,2025-09-01,Active
2952,SKU02952,Amstel 326ml,Desperados,Beer,Bottle,554,5.27,2025-06-02,Discontinued
2953,SKU02953,Amstel 558ml,Heineken,Beer,Bottle,694,9.22,2021-03-04,Active
2954,SKU02954,Amstel 263ml,Desperados,Cider,Keg,663,3.62,2025-10-04,Discontinued
2955,SKU02955,Amstel 485ml,Amstel,Cider,Can,383,9.15,2025-01-23,Active
2956,SKU02956,Heineken 311ml,Birra Moretti,Cider,Keg,383,6.09,2025-01-16,Discontinued
2957,SKU02957,Tiger 618ml,Desperados,Cider,Can,332,6.53,2021-06-03,Discontinued
2958,SKU02958,Tiger 647ml,Heineken,Non-Alcoholic,Bottle,322,4.9,2021-02-28,Active
2959,SKU02959,Birra Moretti 605ml,Heineken,Beer,Keg,418,1.14,2023-04-02,Active
2960,SKU02960,Tiger 555ml,Amstel,Beer,Bottle,254,5.58,2022-05-02,Active
2961,SKU02961,Tiger 487ml,Desperados,Non-Alcoholic,Keg,545,8.87,2024-06-27,Discontinued
2962,SKU02962,Birra Moretti 318ml,Birra Moretti,Non-Alcoholic,Bottle,489,1.93,2022-04-25,Active
2963,SKU02963,Desperados 608ml,Amstel,Non-Alcoholic,Bottle,656,6.49,2024-09-15,Active
2964,SKU02964,Tiger 623ml,Amstel,Beer,Keg,599,8.02,2023-12-31,Active
2965,SKU02965,Heineken 361ml,Amstel,Beer,Bottle,521,9.18,2021-01-17,Discontinued
2966,SKU02966,Birra Moretti 605ml,Heineken,Non-Alcoholic,Can,314,9.07,2022-06-17,Active
2967,SKU02967,Heineken 619ml,Desperados,Cider,Can,527,4.95,2023-03-23,Active
2968,SKU02968,Desperados 395ml,Amstel,Non-Alcoholic,Keg,504,3.32,2022-03-16,Discontinued
2969,SKU02969,Heineken 314ml,Desperados,Cider,Keg,498,4.97,2022-07-01,Discontinued
2970,SKU02970,Tiger 299ml,Birra Moretti,Beer,Bottle,583,8.48,2024-12-23,Active
2971,SKU02971,Birra Moretti 528ml,Desperados,Cider,Bottle,259,2.94,2021-11-15,Discontinued
2972,SKU02972,Tiger 315ml,Birra Moretti,Non-Alcoholic,Keg,605,2.3,2021-09-14,Active
2973,SKU02973,Birra Moretti 332ml,Heineken,Cider,Can,354,8.45,2024-11-04,Discontinued
2974,SKU02974,Birra Moretti 551ml,Amstel,Non-Alcoholic,Bottle,408,8.2,2022-06-25,Discontinued
2975,SKU02975,Heineken 694ml,Birra Moretti,Non-Alcoholic,Keg,277,3.85,2023-12-16,Active
2976,SKU02976,Tiger 513ml,Birra Moretti,Beer,Keg,662,6.17,2023-04-04,Active
2977,SKU02977,Birra Moretti 470ml,Birra Moretti,Cider,Can,679,1.15,2024-11-30,Active
2978,SKU02978,Heineken 485ml,Amstel,Cider,Keg,270,6.62,2022-06-03,Discontinued
2979,SKU02979,Birra Moretti 428ml,Birra Moretti,Non-Alcoholic,Bottle,606,3.07,2023-12-07,Discontinued
2980,SKU02980,Amstel 516ml,Tiger,Cider,Keg,656,2.32,2025-05-20,Discontinued
2981,SKU02981,Heineken 291ml,Desperados,Beer,Keg,464,1.07,2021-05-03,Discontinued
2982,SKU02982,Birra Moretti 685ml,Tiger,Non-Alcoholic,Bottle,575,9.77,2024-10-21,Discontinued
2983,SKU02983,Heineken 517ml,Amstel,Cider,Bottle,635,8.26,2021-12-21,Discontinued
2984,SKU02984,Tiger 407ml,Birra Moretti,Beer,Can,296,8.23,2022-02-08,Active
2985,SKU02985,Heineken 589ml,Birra Moretti,Beer,Can,593,8.51,2024-10-11,Discontinued
2986,SKU02986,Birra Moretti 408ml,Desperados,Non-Alcoholic,Can,652,0.11,2024-06-15,Active
2987,SKU02987,Amstel 512ml,Tiger,Cider,Can,588,4.2,2021-04-16,Discontinued
2988,SKU02988,Desperados 472ml,Tiger,Non-Alcoholic,Keg,463,8.89,2022-08-19,Active
2989,SKU02989,Birra Moretti 594ml,Birra Moretti,Non-Alcoholic,Keg,337,1.8,2023-07-30,Discontinued
2990,SKU02990,Birra Moretti 392ml,Heineken,Beer,Bottle,572,1.31,2021-11-18,Discontinued
2991,SKU02991,Birra Moretti 408ml,Desperados,Non-Alcoholic,Can,363,6.86,2021-08-03,Discontinued
2992,SKU02992,Birra Moretti 506ml,Tiger,Cider,Bottle,418,3.57,2023-10-05,Discontinued
2993,SKU02993,Tiger 656ml,Amstel,Beer,Bottle,439,4.54,2021-12-06,Discontinued
2994,SKU02994,Tiger 593ml,Heineken,Beer,Keg,661,4.51,2025-10-02,Discontinued
2995,SKU02995,Birra Moretti 598ml,Desperados,Beer,Keg,640,2.19,2025-01-14,Discontinued
2996,SKU02996,Tiger 335ml,Amstel,Beer,Bottle,480,1.42,2023-06-03,Active
2997,SKU02997,Desperados 450ml,Desperados,Cider,Keg,458,8.09,2024-11-27,Active
2998,SKU02998,Tiger 346ml,Amstel,Non-Alcoholic,Keg,664,0.81,2022-10-31,Discontinued
2999,SKU02999,Amstel 293ml,Amstel,Non-Alcoholic,Bottle,429,6.72,2023-02-09,Discontinued
3000,SKU03000,Desperados 394ml,Heineken,Cider,Can,317,9.75,2020-12-10,Active
3001,SKU03001,Amstel 572ml,Tiger,Cider,Can,481,3.33,2025-06-21,Discontinued
3002,SKU03002,Birra Moretti 355ml,Heineken,Beer,Bottle,487,7.03,2024-05-02,Active
3003,SKU03003,Heineken 431ml,Amstel,Cider,Can,255,6.61,2024-07-17,Discontinued
3004,SKU03004,Tiger 502ml,Birra Moretti,Cider,Bottle,642,9.31,2025-09-03,Discontinued
3005,SKU03005,Heineken 363ml,Birra Moretti,Non-Alcoholic,Bottle,392,3.59,2022-08-20,Discontinued
3006,SKU03006,Desperados 397ml,Desperados,Cider,Keg,311,7.75,2024-06-13,Active
3007,SKU03007,Amstel 475ml,Tiger,Non-Alcoholic,Keg,453,0.71,2023-12-22,Discontinued
3008,SKU03008,Tiger 604ml,Birra Moretti,Beer,Keg,417,5.55,2023-03-20,Discontinued
3009,SKU03009,Amstel 505ml,Tiger,Non-Alcoholic,Bottle,481,1.56,2023-02-20,Active
3010,SKU03010,Heineken 276ml,Heineken,Cider,Bottle,477,9.51,2020-12-20,Active
3011,SKU03011,Amstel 582ml,Tiger,Non-Alcoholic,Keg,678,4.97,2021-11-17,Active
3012,SKU03012,Amstel 287ml,Desperados,Beer,Bottle,586,9.2,2022-06-03,Active
3013,SKU03013,Tiger 564ml,Birra Moretti,Cider,Keg,428,5.42,2025-03-04,Active
3014,SKU03014,Birra Moretti 343ml,Birra Moretti,Beer,Keg,375,8.09,2023-09-30,Active
3015,SKU03015,Desperados 656ml,Desperados,Beer,Keg,453,4.76,2023-08-17,Discontinued
3016,SKU03016,Heineken 464ml,Tiger,Cider,Bottle,395,7.78,2024-02-24,Discontinued
3017,SKU03017,Desperados 583ml,Heineken,Non-Alcoholic,Keg,416,2.74,2022-04-06,Discontinued
3018,SKU03018,Amstel 384ml,Heineken,Non-Alcoholic,Bottle,461,9.48,2025-02-10,Discontinued
3019,SKU03019,Desperados 656ml,Desperados,Beer,Can,443,9.11,2021-01-27,Discontinued
3020,SKU03020,Birra Moretti 457ml,Tiger,Beer,Can,578,1.49,2025-07-16,Discontinued
3021,SKU03021,Birra Moretti 276ml,Birra Moretti,Non-Alcoholic,Can,688,8.79,2025-02-02,Active
3022,SKU03022,Birra Moretti 349ml,Birra Moretti,Beer,Bottle,615,4.89,2024-05-10,Active
3023,SKU03023,Amstel 302ml,Birra Moretti,Non-Alcoholic,Keg,260,8.15,2020-12-28,Discontinued
3024,SKU03024,Birra Moretti 343ml,Tiger,Cider,Can,270,2.78,2022-06-15,Active
3025,SKU03025,Amstel 452ml,Desperados,Beer,Can,310,9.1,2022-02-02,Active
3026,SKU03026,Birra Moretti 681ml,Heineken,Non-Alcoholic,Bottle,583,1.6,2023-01-27,Active
3027,SKU03027,Birra Moretti 266ml,Amstel,Beer,Can,462,6.59,2024-02-28,Discontinued
3028,SKU03028,Desperados 695ml,Tiger,Cider,Can,597,0.61,2024-05-06,Discontinued
3029,SKU03029,Tiger 451ml,Desperados,Non-Alcoholic,Keg,553,0.7,2021-01-13,Discontinued
3030,SKU03030,Desperados 409ml,Desperados,Beer,Can,516,7.37,2021-09-17,Discontinued
3031,SKU03031,Desperados 262ml,Birra Moretti,Cider,Bottle,399,7.06,2023-12-09,Active
3032,SKU03032,Heineken 572ml,Heineken,Non-Alcoholic,Bottle,615,6.66,2022-05-25,Active
3033,SKU03033,Desperados 524ml,Desperados,Beer,Bottle,496,0.95,2023-05-02,Active
3034,SKU03034,Heineken 698ml,Amstel,Non-Alcoholic,Can,501,9.45,2021-06-07,Discontinued
3035,SKU03035,Tiger 459ml,Desperados,Beer,Keg,476,4.08,2024-07-15,Discontinued
3036,SKU03036,Heineken 602ml,Birra Moretti,Beer,Keg,530,8.79,2021-11-14,Active
3037,SKU03037,Desperados 382ml,Desperados,Beer,Keg,484,1.37,2025-03-05,Active
3038,SKU03038,Tiger 408ml,Birra Moretti,Cider,Keg,577,8.6,2021-08-14,Discontinued
3039,SKU03039,Birra Moretti 601ml,Birra Moretti,Non-Alcoholic,Bottle,391,7.04,2021-12-08,Discontinued
3040,SKU03040,Tiger 296ml,Desperados,Non-Alcoholic,Can,309,2.78,2023-10-24,Active
3041,SKU03041,Desperados 380ml,Tiger,Cider,Bottle,697,2.54,2023-08-15,Active
3042,SKU03042,Tiger 644ml,Birra Moretti,Cider,Bottle,605,7.29,2023-06-11,Active
3043,SKU03043,Tiger 360ml,Tiger,Non-Alcoholic,Can,409,8.82,2021-09-20,Discontinued
3044,SKU03044,Birra Moretti 526ml,Desperados,Cider,Keg,359,0.55,2025-02-08,Active
3045,SKU03045,Amstel 259ml,Heineken,Non-Alcoholic,Bottle,699,2.16,2025-09-24,Discontinued
3046,SKU03046,Desperados 530ml,Desperados,Beer,Can,677,7.87,2025-03-24,Active
3047,SKU03047,Amstel 656ml,Heineken,Beer,Bottle,301,5.42,2022-02-14,Active
3048,SKU03048,Amstel 299ml,Tiger,Cider,Keg,540,4.69,2022-07-24,Discontinued
3049,SKU03049,Birra Moretti 591ml,Amstel,Cider,Bottle,586,6.58,2025-07-17,Discontinued
3050,SKU03050,Birra Moretti 408ml,Heineken,Non-Alcoholic,Can,532,9.09,2024-07-05,Active
3051,SKU03051,Birra Moretti 670ml,Desperados,Non-Alcoholic,Keg,317,1.07,2025-05-29,Discontinued
3052,SKU03052,Desperados 678ml,Amstel,Non-Alcoholic,Bottle,500,6.88,2021-06-12,Discontinued
3053,SKU03053,Amstel 314ml,Birra Moretti,Cider,Bottle,457,4.26,2022-01-15,Discontinued
3054,SKU03054,Amstel 326ml,Tiger,Beer,Can,574,9.34,2024-06-29,Discontinued
3055,SKU03055,Heineken 450ml,Heineken,Non-Alcoholic,Keg,450,9.42,2022-12-06,Discontinued
3056,SKU03056,Desperados 384ml,Amstel,Beer,Keg,489,2.99,2022-07-22,Discontinued
3057,SKU03057,Heineken 589ml,Tiger,Cider,Bottle,446,6.57,2025-04-24,Active
3058,SKU03058,Birra Moretti 299ml,Desperados,Beer,Can,286,4.43,2022-09-05,Discontinued
3059,SKU03059,Amstel 542ml,Desperados,Cider,Bottle,301,1.33,2022-01-22,Active
3060,SKU03060,Tiger 676ml,Amstel,Cider,Bottle,590,7.5,2025-03-02,Active
3061,SKU03061,Amstel 392ml,Heineken,Cider,Bottle,315,2.84,2022-10-03,Active
3062,SKU03062,Tiger 395ml,Amstel,Non-Alcoholic,Keg,497,1.52,2023-10-09,Discontinued
3063,SKU03063,Heineken 339ml,Heineken,Non-Alcoholic,Can,435,7.7,2021-02-28,Active
3064,SKU03064,Desperados 315ml,Birra Moretti,Cider,Can,614,3.54,2024-12-16,Active
3065,SKU03065,Heineken 692ml,Amstel,Cider,Bottle,663,8.59,2023-01-13,Discontinued
3066,SKU03066,Heineken 579ml,Birra Moretti,Beer,Bottle,422,2.85,2022-02-27,Discontinued
3067,SKU03067,Desperados 651ml,Desperados,Cider,Keg,638,2.0,2020-12-05,Active
3068,SKU03068,Desperados 474ml,Desperados,Cider,Bottle,377,6.76,2023-04-17,Discontinued
3069,SKU03069,Heineken 557ml,Heineken,Beer,Bottle,404,5.07,2021-11-11,Active
3070,SKU03070,Birra Moretti 416ml,Desperados,Cider,Keg,417,7.52,2025-11-04,Discontinued
3071,SKU03071,Heineken 464ml,Tiger,Beer,Bottle,665,1.86,2023-07-14,Active
3072,SKU03072,Birra Moretti 300ml,Desperados,Non-Alcoholic,Keg,492,5.22,2023-11-07,Active
3073,SKU03073,Desperados 387ml,Desperados,Non-Alcoholic,Bottle,410,2.54,2022-04-05,Active
3074,SKU03074,Desperados 695ml,Birra Moretti,Beer,Keg,623,7.47,2021-12-19,Active
3075,SKU03075,Heineken 675ml,Amstel,Cider,Bottle,277,5.08,2022-10-22,Discontinued
3076,SKU03076,Birra Moretti 548ml,Desperados,Beer,Can,255,2.78,2024-04-10,Active
3077,SKU03077,Heineken 678ml,Desperados,Cider,Keg,319,7.12,2022-02-25,Discontinued
3078,SKU03078,Birra Moretti 533ml,Desperados,Non-Alcoholic,Keg,322,7.32,2025-08-04,Discontinued
3079,SKU03079,Amstel 529ml,Amstel,Non-Alcoholic,Bottle,337,1.94,2021-02-07,Discontinued
3080,SKU03080,Heineken 576ml,Amstel,Cider,Keg,304,1.26,2022-03-04,Discontinued
3081,SKU03081,Tiger 629ml,Tiger,Cider,Can,361,9.9,2021-05-02,Discontinued
3082,SKU03082,Birra Moretti 597ml,Birra Moretti,Beer,Keg,653,2.18,2021-03-03,Active
3083,SKU03083,Amstel 361ml,Heineken,Non-Alcoholic,Bottle,308,6.13,2021-03-25,Active
3084,SKU03084,Tiger 518ml,Heineken,Beer,Keg,340,2.29,2022-12-17,Discontinued
3085,SKU03085,Birra Moretti 529ml,Tiger,Non-Alcoholic,Can,637,1.85,2022-06-22,Discontinued
3086,SKU03086,Birra Moretti 657ml,Amstel,Beer,Can,435,8.16,2024-11-24,Active
3087,SKU03087,Amstel 296ml,Amstel,Beer,Can,497,3.77,2024-04-27,Discontinued
3088,SKU03088,Desperados 565ml,Heineken,Non-Alcoholic,Keg,546,2.17,2024-04-10,Discontinued
3089,SKU03089,Birra Moretti 443ml,Amstel,Non-Alcoholic,Bottle,320,0.32,2024-12-22,Discontinued
3090,SKU03090,Tiger 613ml,Amstel,Cider,Bottle,423,1.05,2021-01-18,Discontinued
3091,SKU03091,Tiger 283ml,Tiger,Non-Alcoholic,Keg,598,1.91,2022-03-21,Discontinued
